datum,uhrzeit,strassenschluessel,strassennummer,vu_ort,vu_hoehe,anzahl_beteiligte,t,sv,lv,ortslage,lsa_in_betrieb,fgue,kreisverkehr,zul_geschwindigkeit,flucht,pkw,fg,rf,mofa,lkw,bus,zug,kat,art,typ,alkohol,1,1_urs,2,2_urs,3
20190511,1650,G,,Hamburger Straße,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,Sonstige,14,PKW,,
20190518,1145,G,,Gasselstiege,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,Sonstige,14,PKW,,
20190522,725,G,,Am Roggenkamp,,2,0,0,1,1,0,0,0,30,0,1,0,0,0,0,0,0,3,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,PKW,37,PKW,,
20190522,830,G,,Steveninkstraße,,2,0,0,0,1,0,0,0,30,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,Sonstige,49,PKW,,
20190522,755,K,K5,Dingbängerweg,Im Derdel,2,0,0,1,1,0,0,0,50,0,1,0,1,0,0,0,0,3,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,PKW,28,Fahrrad,,
20190522,1435,G,,Philippistraße,,2,0,0,1,1,0,0,0,30,0,1,0,1,0,0,0,0,3,Zusammenstoss mit entgegenkommendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,49,Fahrrad,,
20190522,1730,L,L793,Hafenstraße,Hansaring,2,0,0,1,1,1,0,0,50,0,1,0,1,0,0,0,0,3,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,Fahrrad,28,PKW,,
20190523,1100,G,,Andreas-Hofer-Straße,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,Sonstige,49,PKW,,
20190522,2115,B,B54,Steinfurter Straße,,2,0,0,1,0,0,0,0,,0,1,0,1,0,0,0,0,3,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Abbiegeunfall (AB),0,PKW,37,Fahrrad,,
20190523,705,K,K6,Lublinring,Gartenstraße,2,0,0,2,1,0,0,0,,0,0,0,1,0,0,0,0,3,Unfall anderer Art,Einbiegen/Kreuzen-Unfall (EK),0,Fahrrad,9,Fahrrad,,
20190524,910,L,L843,Von-Esmarch-Straße,Busso-Peus-Straße,2,0,0,1,1,0,1,1,,0,1,0,1,0,0,0,0,3,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Abbiegeunfall (AB),0,PKW,34,Fahrrad,,
20190524,1445,K,K13,Am Max-Klemens-Kanal,Nienberger Straße,2,0,0,1,1,0,0,0,70,0,1,0,0,0,0,0,0,3,Abkommen von Fahrbahn nach rechts,Einbiegen/Kreuzen-Unfall (EK),0,PKW,28,PKW,,
20190526,610,L,L587,Sprakeler Straße,,1,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,2,Abkommen von Fahrbahn nach links,Fahrunfall (F),0,PKW,49,,,
20190512,1430,G,,Westfalenstraße,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Unfall anderer Art,Sonstiger Unfall (SO),0,Sonstige,49,PKW,,
20190521,1543,K,K6,Rishon-Le-Zion-Ring,Hüfferstraße,2,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,26,LKW,,
20190521,1100,G,,Wulfertstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,PKW,27,PKW,,
20190520,1305,G,,Friedrichstraße,,3,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,PKW,37,PKW,,PKW
20190520,945,G,,Oberschlesier Straße,Gut Insel,2,0,0,0,1,0,0,0,,0,1,0,1,0,0,0,0,5,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,Fahrrad,27,PKW,,
20190520,810,L,L843,Warendorfer Straße,Handorfer Straße,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,26,PKW,,
20190517,1115,G,,Fresnostraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190520,1635,G,,Moränenstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,14,PKW,,
20190509,1155,G,,Hoyastraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,PKW,,
20190516,931,G,,Hafenweg,Soester Straße,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,PKW,,
20190520,435,K,K18,Gittruper Straße,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,5,Aufprall auf Fahrbahnhindernis,Sonstiger Unfall (SO),0,LKW,,,,
20190520,1114,G,,Salzmannstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190520,1620,L,L793,Wolbecker Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,1,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,Bus,14,PKW,,
20190520,1055,G,,Warendorfer Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,14,PKW,,
20190520,1510,G,,Friedensstraße,Diepenbrockstraße,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,PKW,,
20190521,1115,G,,Kirmstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,LKW,14,PKW,,
20190521,1355,G,,Heriburgstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190521,1045,G,,Schuckertstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190521,910,G,,Geringhoffstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,Sonstige,36,PKW,,
20190520,840,G,,Thomas-Mann-Weg,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190521,750,B,B54,Hammer Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,26,PKW,,
20190521,1650,G,,Osttor,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190521,1357,L,L586,Albersloher Weg,Egbert-Snoek-Straße,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190521,500,G,,Königsstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,14,PKW,,
20190521,825,L,L843,Roxeler Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,49,PKW,,
20190521,1650,B,B51,,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190521,1005,G,,Norbertstraße,Weseler Straße,2,0,0,0,1,0,0,0,,0,1,0,1,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,Fahrrad,49,PKW,,
20190521,1400,K,K6,Hansaring,,2,0,0,0,1,0,0,0,,0,0,0,1,0,0,0,0,5,Unfall anderer Art,Sonstiger Unfall (SO),0,Fahrrad,14,Fahrrad,,
20190521,1745,G,,Johann-Krane-Weg,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190521,1152,G,,Catharina-Müller-Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190521,840,B,B54,Steinfurter Straße,,3,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,PKW
20190520,1330,G,,Potstiege,,2,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,LKW,14,PKW,,
20190520,1745,G,,Am Burloh,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190520,1840,G,,Heinrich-Ebel-Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190520,1215,G,,Gerichtstraße,Schlossplatz,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190519,1610,L,L510,Altenberger Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190519,1710,K,K9,Hammer Straße,Friedrich-Ebert-STraße,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190519,1347,G,,Mecklenbecker Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190519,1645,L,L793,Hafenstraße,Engelstraße,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190527,1945,L,L793,Wolbecker Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,37,PKW,,
20190527,1310,B,B219,Grevener Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,26,PKW,,
20190519,1455,G,,Lohausweg,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,PKW,,
20190513,1120,L,L843,Roxeler Straße,Dieckmannstraße,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,Sonstige,14,PKW,,
20190513,1700,G,,Osttor,,3,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,PKW
20190509,915,B,B54,Steinfurter Straße,,2,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190523,1530,G,,Augustastraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,PKW,,
20190522,910,G,,Düesbergweg,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,PKW,,
20190522,1045,K,K9,Friedrich-Ebert-Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190523,1615,G,,Antoniusstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,14,PKW,,
20190523,1110,G,,Rudolf-Diesel-Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190523,900,K,K7,Königsbergerstraße,An der Kleimannbrücke,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,PKW,14,PKW,,
20190523,900,K,K9,Friedrich-Ebert-Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,PKW,,
20190523,1000,B,B54,Hammer Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,26,PKW,,
20190522,1140,G,,Bernsmeyerstiege,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190522,1245,G,,Bernsmeyerstiege,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190522,1045,L,L511,Weseler Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,26,Sonstige,,
20190522,1340,G,,Max-Winkelmann-Straße,Bergiusstraße,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,PKW,28,PKW,,
20190522,910,K,K36,Wolbecker Windmühle,Münsterstraße,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,PKW,26,PKW,,
20190522,825,L,L793,Wolbecker Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190522,1710,K,K8,Hoher Heckenweg,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,26,PKW,,
20190523,1731,B,B54,Ludgeriplatz,Hafenstraße,2,0,0,0,1,0,0,0,,0,1,0,1,0,0,0,0,5,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Abbiegeunfall (AB),0,PKW,34,Fahrrad,,
20190427,958,K,K42,Meesenstiege,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,49,PKW,,
20190429,1835,G,,Grevener Straße,,2,0,0,0,1,0,0,0,10,1,1,1,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,Fußgänger,69,PKW,,
20190425,2230,G,,Meinhövelstraße,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,Sonstige,49,PKW,,
20190511,1545,G,,Hittorfstraße,,2,0,0,0,1,0,0,0,30,1,1,0,0,0,0,0,0,5,Zusammenstoss mit entgegenkommendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190523,1215,G,,Schillerstraße,,2,0,0,1,1,0,0,0,,0,1,0,1,0,0,0,0,3,Unfall anderer Art,Unfall durch ruhenden Verkehr (RV),0,PKW,49,Fahrrad,,
20190524,835,G,,Manfred-von-Richthofen-Straße,Andreas-Hofer-Straße,2,0,0,1,1,1,0,0,50,0,1,0,1,0,0,0,0,3,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Abbiegeunfall (AB),0,PKW,35,Fahrrad,,
20190524,1513,L,L843,Von-Esmarch-Straße,Fliednerstraße,2,0,0,1,1,1,0,0,50,0,1,0,0,0,0,0,0,3,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,49,PKW,,
20190524,2005,G,,Stadtlohnweg,Heekweg,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Unfall anderer Art,Abbiegeunfall (AB),0,PKW,18,PKW,49,
20190527,1030,B,B24,B54,Hülshoffstraße,2,0,0,1,1,0,0,0,,0,1,0,1,0,0,0,0,3,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,PKW,28,Fahrrad,,
20190513,1000,G,,Marktallee,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,Sonstige,49,PKW,,
20190517,1020,L,L793,Schorlemerstraße,Engelstraße,2,0,0,0,1,1,0,0,50,1,1,0,0,0,1,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Fahrunfall (F),0,LKW,49,PKW,,
20190502,2130,G,,Albert-Schweitzer-Campus,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,49,PKW,,
20190503,845,G,,Dieckmannstraße,,2,0,0,0,1,0,0,0,,1,1,0,1,0,0,0,0,5,Unfall anderer Art,Abbiegeunfall (AB),0,PKW,34,Fahrrad,,
20190512,130,G,,Vorländerweg,,2,0,0,0,1,0,0,0,50,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190516,1445,L,L843,Einsteinstraße,,2,0,0,0,1,1,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,PKW,,
20190520,530,G,,Loddenheide,,1,0,1,0,1,0,0,0,,0,0,0,1,0,0,0,0,2,Unfall anderer Art,Fahrunfall (F),0,Fahrrad,49,,,
20190520,800,K,K6,Hansaring,,2,0,0,1,1,1,0,0,50,0,1,0,0,0,0,0,0,3,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,37,PKW,,
20190520,800,G,,Hohe Geest,,2,0,0,2,1,0,0,0,,0,0,1,1,0,0,0,0,3,Zusammenstoss zwischen Fahrzeug und Fussgänger,Fahrunfall (F),0,Fahrrad,49,Fußgänger,,
20190517,1250,B,B219,Grevener Straße,,2,0,0,0,1,1,0,0,50,1,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Abbiegeunfall (AB),0,PKW,14,PKW,,
20190521,815,K,K13,Kanalstraße,,2,0,0,1,1,0,0,0,,1,0,0,1,0,0,0,0,3,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,Fahrrad,49,Fahrrad,49,
20190521,1205,L,L793,Wolbecker Straße,Mondstraße,2,0,0,1,1,1,1,0,,0,1,1,0,0,0,0,0,3,Zusammenstoss zwischen Fahrzeug und Fussgänger,Abbiegeunfall (AB),0,PKW,39,Fußgänger,69,
20190522,101,L,L843,Bergstraße,,1,0,1,0,1,0,0,0,,0,0,0,1,0,0,0,0,2,Unfall anderer Art,Fahrunfall (F),0,Fahrrad,49,,,
20190522,1145,B,B54,Schloßplatz,Überwasserstraße,2,0,0,1,1,1,0,0,50,0,1,0,1,0,0,0,0,3,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Abbiegeunfall (AB),0,PKW,34,Fahrrad,,
20190520,1955,G,,Gescherweg,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,Sonstige,49,PKW,,
20190523,1446,L,L586,Eisenbahnstraße,Mauritztor,3,0,0,2,1,1,0,0,50,0,1,0,1,0,0,0,0,3,Zusammenstoss mit entgegenkommendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,4,Fahrrad,,PKW
20190524,950,G,,Domplatz,,2,0,0,1,1,0,0,0,30,0,0,0,1,0,0,0,0,3,Zusammenstoss mit entgegenkommendem Fahrzeug,Fahrunfall (F),0,Fahrrad,49,Fahrrad,,
20190529,1210,G,,Westenkamp,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Unfall anderer Art,Sonstiger Unfall (SO),0,Sonstige,49,PKW,,
20190423,1100,B,B54,Hammer Straße,,2,0,0,1,1,0,0,0,,0,1,0,0,0,0,0,0,3,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190417,849,G,,Aegidiistraße,Wallgasse,2,0,1,1,1,0,0,0,,0,0,0,1,0,0,0,0,2,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,Fahrrad,37,Fahrrad,,
20190503,1900,G,,Niedenstiege,,2,0,0,0,1,0,0,0,30,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,Sonstige,49,PKW,,
20190507,1945,G,,Hollenbeckerstraße,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,49,PKW,,
20190511,1410,G,,Vogel-von-Falkenstein-Straße,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Unfall anderer Art,Unfall durch ruhenden Verkehr (RV),0,PKW,49,PKW,,
20190519,1730,G,,Burgstraße,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,49,PKW,,
20190528,1245,G,,Sentruper Straße,Kardinal-von-Galen-Ring,2,0,0,1,1,0,0,0,,0,0,1,1,0,0,0,0,3,Zusammenstoss zwischen Fahrzeug und Fussgänger,Überschreiten-Unfall (ÜS),0,Fußgänger,69,Fahrrad,,
20190426,1130,G,,Zum Erlenbusch,,2,0,0,0,1,0,0,0,30,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,Sonstige,49,PKW,,
20190506,1700,G,,Soester Straße,Hansaring,2,0,0,0,1,0,0,0,30,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,PKW,,
20190509,1800,G,,Schillerstraße,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,Sonstige,49,PKW,,
20190509,2200,G,,Dorbaumstraße,,2,0,0,0,1,0,0,0,50,1,1,0,0,0,0,0,0,5,Zusammenstoss mit entgegenkommendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,49,PKW,,
20190510,1500,G,,Weißenburgstraße,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,Sonstige,9,PKW,,
20190513,1630,G,,Vivaldistraße,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,Sonstige,49,PKW,,
